,year,selling_price,km_driven,mileage_kmpl,engine_CC,max_power_bhp,fuel_Petrol,seller_type_Individual,transmission_Manual,owner_Second Owner,owner_Third and above owners,seat_category_more than 5
4214,2002,96000,120000,14.07,2956.0,83.1,False,True,True,False,False,True
1000,2016,330000,20000,25.17,799.0,53.3,True,True,True,False,False,False
5595,2010,320000,120000,19.3,1248.0,73.9,False,True,True,True,False,False
7241,2011,320000,77000,22.07,1199.0,73.9,False,True,True,True,False,False
364,2013,250000,120000,23.08,1461.0,63.1,False,True,True,False,False,False
3307,2017,525000,10000,18.9,1197.0,81.86,True,True,True,False,False,False
3631,2018,850000,20000,18.49,2179.0,120.0,False,True,True,False,False,True
5635,2008,111000,110000,15.6,1586.0,104.68,True,True,True,False,True,False
1566,2018,1000000,5229,17.1,1496.0,105.5,True,False,True,False,False,False
1204,2017,711000,35000,28.4,1248.0,74.02,False,True,True,False,False,False
3283,2015,580000,110000,13.58,2499.0,72.4,False,True,True,True,False,True
1904,2012,256000,90000,15.3,1596.0,99.6,True,True,True,True,False,False
2880,2003,150000,40000,14.2,1597.0,92.0,True,True,True,False,True,False
4557,2016,300000,40800,21.1,814.0,55.2,True,True,True,False,False,False
3824,2017,350000,20000,21.1,814.0,55.2,True,True,True,False,False,False
7430,2018,575000,15000,17.36,1197.0,81.86,True,True,False,False,False,False
7240,2019,780000,7200,21.1,998.0,100.5,True,True,True,False,False,False
7244,2017,620000,50000,18.12,1196.0,86.8,True,True,True,False,False,False
2387,2014,490000,100000,24.4,1120.0,71.0,False,True,True,False,False,False
5445,2012,150000,231438,18.4,1248.0,75.0,False,True,True,True,False,False
7932,2016,500000,100000,20.4,1197.0,81.8,True,True,True,False,False,False
6668,2011,150000,120000,19.4,1405.0,70.0,False,True,True,False,False,False
1909,2010,300000,100000,13.0,2489.0,95.0,False,True,True,False,False,True
5695,2013,475000,149000,23.4,1248.0,74.0,False,True,True,False,False,False
2866,2017,1800000,45000,16.3,1956.0,170.0,False,True,True,False,False,False
2602,2018,330000,70000,20.3,998.0,68.05,True,True,True,False,False,False
3461,2011,1190000,80000,10.93,2497.0,204.0,True,True,False,True,False,False
6538,2013,325000,69000,18.6,1388.0,67.0,False,False,True,False,False,False
7635,2016,525000,45000,18.9,1197.0,82.0,True,True,True,False,False,False
3599,2020,450000,10000,19.02,1198.0,67.05,True,True,True,False,False,False
6230,2019,650000,15000,22.0,1197.0,81.8,True,True,False,False,False,False
7226,2017,350000,40000,23.95,998.0,67.05,True,True,True,False,False,False
2462,2013,1000000,40000,11.18,2696.0,184.0,False,True,False,False,False,True
6301,2016,275000,49200,21.1,814.0,55.2,True,True,True,False,False,False
3665,2014,250999,30000,22.74,796.0,47.3,True,True,True,False,False,False
6396,2016,280000,60000,21.1,814.0,55.2,True,True,True,False,False,False
7622,2012,415000,80000,16.47,1198.0,73.9,True,True,True,False,False,False
4938,2009,360000,60000,15.0,1396.0,100.0,True,True,False,True,False,False
3962,2017,700000,60000,22.77,1498.0,98.59,False,True,True,False,False,False
3193,2017,900000,50000,20.37,1461.0,108.45,False,True,True,False,False,False
6287,2014,550000,76000,22.54,1396.0,88.73,False,False,True,False,False,False
4160,2002,50000,62000,16.1,796.0,37.0,True,True,True,False,False,False
1958,2017,860000,28000,17.8,1497.0,117.3,True,True,True,False,False,False
5201,2017,550000,20000,17.0,1198.0,73.75,True,True,True,False,False,False
3710,2015,369000,20000,20.51,998.0,67.04,True,True,True,True,False,False
2652,2018,500000,40000,22.0,1197.0,81.8,True,True,False,False,False,False
665,2015,634000,165000,18.49,1493.0,100.0,False,True,True,False,False,True
1697,2015,600000,108000,21.19,1396.0,88.73,False,True,True,False,False,False
5871,2012,450000,370000,12.05,2179.0,120.0,False,True,True,False,False,True
4981,2015,600000,80000,23.9,1582.0,126.2,False,True,True,True,False,False
6520,2016,330000,80000,20.51,998.0,67.04,True,True,True,True,False,False
3948,2015,550000,25000,20.4,1197.0,81.8,True,True,True,False,False,False
6141,2013,371000,67082,21.21,1197.0,81.8,True,False,True,True,False,False
5586,2018,900000,25000,23.0,1498.0,98.96,False,True,True,False,False,False
4471,2018,799000,60000,22.54,1396.0,88.73,False,True,True,True,False,False
623,2016,300000,25000,23.95,998.0,67.05,True,True,True,False,False,False
6447,2014,350000,120000,18.2,1248.0,73.8,False,True,True,True,False,True
6424,2013,395000,70000,23.4,1248.0,74.0,False,True,True,True,False,False
3318,2012,285000,178000,22.3,1248.0,74.0,False,True,True,True,False,False
574,2013,525000,75000,22.32,1582.0,126.3,False,True,False,False,False,False
5788,2011,200000,91000,20.36,1197.0,78.9,True,True,True,True,False,False
1275,2017,650000,8000,18.6,1197.0,81.83,True,True,True,False,False,False
1940,2007,130000,88700,19.7,796.0,46.3,True,True,True,False,True,False
1201,2010,265000,135000,14.0,2498.0,112.0,False,True,True,False,False,True
2229,2018,1350000,5000,14.8,1591.0,121.3,True,True,False,False,False,False
1352,2011,260000,120000,20.54,1598.0,103.6,False,True,True,False,True,False
3305,2019,685000,19000,21.4,1197.0,83.1,True,True,False,False,False,False
7320,2011,400000,100000,20.54,1598.0,103.6,False,True,True,True,False,False
124,2018,350000,25000,23.01,999.0,67.0,True,True,True,False,False,False
837,2014,380000,35000,20.51,998.0,67.04,True,True,True,False,False,False
7786,2017,350000,35000,25.17,799.0,53.3,True,True,True,True,False,False
6383,2019,620000,100000,17.57,1193.0,88.7,True,True,True,False,False,False
4474,2012,130000,70000,18.0,995.0,62.0,True,True,True,False,False,False
7271,2012,235000,80000,20.92,998.0,67.1,True,True,True,False,True,False
933,2012,150000,110000,25.44,936.0,57.6,False,True,True,False,False,False
127,2013,625000,90000,20.77,1248.0,88.76,False,True,True,True,False,True
5818,2012,300000,210000,17.21,1493.0,100.0,False,True,True,False,False,True
7717,2019,740000,35000,16.5,1493.0,70.0,False,True,True,False,False,True
7641,2011,240000,80000,15.6,1196.0,70.0,True,True,True,True,False,False
8041,2007,90000,110000,18.9,1061.0,67.0,True,True,True,False,True,False
721,2004,80000,120000,13.2,1495.0,94.0,True,True,True,True,False,False
5463,2014,575000,90000,20.54,1598.0,103.6,False,True,True,False,False,False
5347,2010,195000,120000,16.2,1493.0,110.0,False,True,True,True,False,False
5059,2007,138000,120000,17.7,1497.0,78.0,True,True,True,True,False,False
1176,2017,280000,50000,21.1,814.0,55.2,True,True,True,True,False,False
979,2013,350000,80000,22.07,1199.0,73.9,False,True,True,False,True,False
5963,2018,1237000,46000,19.67,1582.0,126.2,False,True,True,False,False,False
6528,2017,1250000,95000,15.4,1997.0,120.0,False,True,True,False,False,True
6431,2003,50000,50000,16.1,796.0,37.0,True,True,True,False,True,False
4,2007,130000,120000,16.1,1298.0,88.2,True,True,True,False,False,False
3589,2018,450000,20000,18.15,1198.0,82.0,True,True,True,False,False,True
7034,2019,670000,20000,19.5,1199.0,88.76,True,True,True,False,False,False
3671,2020,250999,30000,22.05,796.0,47.3,True,True,True,False,False,False
3073,2017,1100000,26000,18.0,1497.0,117.3,True,True,False,False,False,False
2882,2015,1100000,137000,12.99,2494.0,100.6,False,True,True,False,False,True
6379,2018,625000,25000,17.0,1198.0,108.5,True,True,True,False,False,False
4684,2018,975000,36000,28.09,1248.0,88.5,False,False,True,False,False,False
6031,2005,150000,120000,17.8,1399.0,68.0,False,True,True,False,True,False
5845,2018,360000,21900,20.71,799.0,53.26,True,False,True,False,False,False
1995,2016,839000,63000,24.3,1248.0,88.5,False,False,True,False,False,False
1349,2012,375000,100000,19.01,1461.0,108.45,False,True,True,True,False,False
3855,2015,905000,110000,12.99,2494.0,100.6,False,True,True,False,False,True
638,2010,270000,90000,23.0,1396.0,90.0,False,True,True,False,True,False
4597,2015,599000,70000,16.02,1373.0,93.7,True,True,True,False,False,True
4563,2005,93000,80000,15.9,1298.0,85.0,True,True,True,False,True,False
5064,2009,120000,70000,18.9,1061.0,67.0,True,True,True,True,False,False
956,2012,425000,96000,20.77,1248.0,88.8,False,True,True,True,False,True
2286,2006,120000,30000,19.7,796.0,46.3,True,True,True,True,False,False
3227,2017,575000,40000,21.66,1498.0,108.62,False,True,True,False,False,False
7286,2011,195000,77395,20.0,1399.0,68.0,False,False,True,True,False,False
6027,2019,667000,7500,18.6,1197.0,81.86,True,True,True,False,False,False
6420,2017,525000,40000,18.9,1197.0,81.86,True,True,False,False,False,False
1368,2017,750000,52289,25.1,1248.0,88.5,False,False,True,False,False,False
7388,2012,110000,80000,20.92,998.0,67.1,True,True,True,False,False,False
1156,2010,270000,185000,14.8,2499.0,80.0,False,True,True,False,False,True
3140,2015,350000,50000,20.63,1198.0,67.0,True,True,True,False,False,False
5493,2012,470000,215000,12.05,2179.0,120.0,False,True,True,False,False,True
4677,2017,525000,29000,24.0,1186.0,73.97,False,False,True,True,False,False
2752,2017,385000,42000,19.81,1086.0,68.05,True,True,True,True,False,False
5030,2018,459999,12000,20.4,1197.0,81.8,True,True,True,False,False,False
5849,2019,825000,7673,28.4,1248.0,74.02,False,True,False,False,False,False
5047,2007,150000,70000,18.2,1061.0,64.0,True,True,True,False,True,False
3450,2013,900000,73000,12.99,2494.0,100.0,False,True,True,False,False,True
6940,2013,550000,90000,15.96,2523.0,62.1,False,True,True,False,False,True
588,2013,950000,181491,13.5,2477.0,175.56,False,False,True,False,False,True
2841,2015,875000,72000,17.01,1582.0,126.2,False,False,False,False,False,False
6187,2018,580000,10000,23.1,998.0,67.04,True,True,True,False,False,False
2134,2005,285000,80000,9.0,2997.0,218.0,True,True,False,True,False,False
7370,2017,1789999,36000,13.68,2393.0,147.8,False,False,True,False,False,True
601,2015,555000,20000,15.8,1499.0,110.0,True,True,True,True,False,False
3272,2008,140000,150000,19.4,1422.0,70.0,False,True,True,False,True,False
7151,2010,311000,94000,21.1,1248.0,75.0,False,True,True,True,False,False
6903,2016,1350000,25000,16.0,2179.0,140.0,False,True,True,False,False,True
5315,2003,195000,157138,10.5,2179.0,120.0,False,True,True,False,True,True
3738,2019,800000,25000,21.66,1498.0,108.62,False,True,True,False,False,False
885,2015,371000,40000,18.2,1199.0,82.4,True,True,True,False,False,False
4958,2017,530000,42000,21.4,1197.0,83.1,True,True,True,False,False,False
1631,2014,495000,175000,19.01,1461.0,108.45,False,True,True,False,False,False
2940,2019,930000,15000,25.1,1248.0,88.5,False,True,True,False,False,False
169,2016,850000,20000,17.5,1373.0,91.1,True,True,True,False,False,True
3537,2018,850000,15000,16.55,2498.0,105.0,False,True,True,True,False,True
1965,2010,150000,225000,14.0,1948.0,90.0,False,True,True,False,True,True
3377,2018,900000,35000,21.04,1461.0,83.8,False,True,True,False,False,True
8053,2011,325000,40000,17.4,1497.0,117.6,True,False,True,False,False,False
5779,2013,172000,120000,16.36,1495.0,93.7,True,True,True,False,False,False
4693,2016,600000,90000,18.49,1493.0,100.0,False,True,False,True,False,True
3182,2017,1100000,88754,16.0,2179.0,140.0,False,False,True,False,False,True
2193,2016,315000,30000,25.17,799.0,53.3,True,True,True,True,False,False
6723,2018,650000,82000,21.73,1498.0,108.62,False,True,False,False,False,False
633,2019,360000,25000,23.95,998.0,67.05,True,True,True,False,False,False
7207,2014,280000,60000,21.1,814.0,55.2,True,True,True,True,False,False
2106,2018,1530000,40000,16.0,2179.0,138.0,False,True,True,False,False,True
2381,2014,350000,84784,24.0,1120.0,70.0,False,False,True,False,False,False
141,2016,2700000,35000,15.0,2143.0,204.0,False,False,False,False,False,False
4021,2015,615000,72000,22.54,1396.0,88.73,False,True,True,False,False,False
3932,2018,850000,90000,17.0,1497.0,121.36,True,True,True,False,False,False
8097,2018,880000,65000,23.0,1498.0,98.96,False,True,True,False,False,False
7515,2013,409999,100000,22.9,1248.0,74.0,False,True,True,False,True,False
3481,2009,235000,100000,18.5,1197.0,80.0,True,True,True,False,False,False
1165,2011,350000,120000,13.5,2179.0,115.0,False,True,True,False,True,False
2658,2016,400000,110000,24.4,1120.0,71.0,False,True,True,False,False,False
211,2017,500000,20000,20.4,1197.0,81.8,True,True,True,False,False,False
1336,2013,819999,110000,12.99,2494.0,100.6,False,True,True,False,False,True
6283,2017,975000,41000,20.5,1582.0,126.2,False,False,True,False,False,False
793,2014,810000,100000,15.1,2179.0,140.0,False,True,True,False,False,True
8058,2017,1689999,8000,16.6,1798.0,177.5,True,False,False,False,False,False
692,2015,320000,50000,20.51,998.0,67.04,True,True,True,True,False,False
5229,2008,195000,110000,20.36,1197.0,78.9,True,True,True,True,False,False
329,2017,351000,36000,23.1,998.0,67.04,True,True,True,False,False,False
4049,2017,430000,35000,23.84,1199.0,84.0,True,True,True,True,False,False
7804,2011,411000,64481,20.5,1598.0,103.5,False,False,True,True,False,False
1254,2012,225000,80000,18.9,998.0,67.1,True,True,True,False,False,False
7896,2008,200000,80000,13.5,1995.0,52.0,False,True,True,False,True,False
2970,2018,1200000,25000,15.1,2179.0,152.87,False,True,True,False,False,True
8110,2017,425000,12000,23.1,998.0,67.04,True,True,True,False,False,False
1263,2006,81000,100000,15.3,1341.0,83.0,True,True,True,False,True,False
2926,2019,660000,10000,21.4,1197.0,83.1,True,True,False,False,False,False
2536,2004,170000,120000,13.4,1794.0,125.0,True,True,True,True,False,False
1450,2013,475000,48000,21.7,1498.0,98.96,False,False,True,True,False,False
18,2002,150000,80000,19.7,796.0,46.3,True,True,True,True,False,False
3667,2014,650000,60000,17.8,1497.0,117.3,True,True,True,False,False,False
8100,2018,800000,85000,21.5,1497.0,108.5,False,True,True,True,False,False
5691,2015,1000000,110000,20.45,1461.0,83.8,False,True,True,False,False,False
5820,2018,395000,20000,23.01,999.0,67.0,True,True,True,False,False,False
918,2016,700000,120000,18.49,1493.0,100.0,False,True,True,False,False,True
3607,2017,1511000,32000,16.3,1956.0,170.0,False,True,True,False,False,False
7723,2012,80000,70000,16.2,995.0,62.1,True,True,True,True,False,False
6907,2012,500000,70000,22.32,1582.0,126.32,False,True,True,False,False,False
1067,2020,1900000,5000,17.8,1493.0,113.4,False,False,False,False,False,False
5988,2012,200000,50000,19.7,796.0,46.3,True,True,True,True,False,False
247,2009,200000,53000,20.36,1197.0,78.9,True,True,True,True,False,False
7630,2014,1050000,136000,12.99,2494.0,100.6,False,True,True,False,True,True
3960,2016,650000,130000,17.45,1493.0,100.0,False,True,True,False,False,True
7259,2008,250000,200000,13.6,2523.0,63.0,False,True,True,False,False,True
2876,2013,1200000,72500,23.3,1984.0,150.0,False,True,False,True,False,False
626,2011,300000,70000,22.9,1248.0,74.0,False,True,True,True,False,False
4067,2011,165000,97000,19.81,1086.0,68.05,True,True,True,False,True,False
1973,2005,130000,140000,18.9,998.0,67.1,True,True,True,True,False,False
1238,2011,140000,50000,20.92,998.0,67.1,True,True,True,False,True,False
4078,2016,500000,35000,26.59,1248.0,74.0,False,True,True,False,False,False
5566,2018,600000,25000,18.9,1197.0,81.86,True,True,True,True,False,False
1062,2011,440000,90000,18.1,1991.0,147.9,False,True,False,True,False,False
8096,2009,250000,151000,17.8,1248.0,75.0,False,True,True,True,False,False
3184,2018,1350000,40000,16.0,2179.0,138.0,False,True,True,False,False,True
7967,2011,1500000,84925,16.07,1995.0,181.0,False,True,False,False,False,False
5797,2016,400000,45217,25.83,1498.0,99.0,False,False,True,False,False,False
7807,2015,499000,61000,22.71,1461.0,84.8,False,False,True,True,False,False
1421,2010,215000,120000,23.0,1396.0,90.0,False,True,True,False,True,False
6464,2017,600000,60000,22.54,1396.0,88.73,False,True,True,False,False,False
6798,2011,200000,70000,23.57,1396.0,70.0,False,True,True,True,False,False
7675,2011,250000,90000,21.1,1248.0,73.9,False,True,True,False,True,False
1774,2015,700000,30000,17.4,1497.0,117.3,True,True,True,False,False,False
4877,2013,135000,120000,15.42,1405.0,70.0,False,True,True,False,True,True
8031,2014,275000,195000,18.2,1248.0,73.8,False,True,True,False,False,True
1513,2011,900000,110000,12.8,2494.0,102.0,False,True,True,False,False,True
7949,2015,1400000,170000,12.99,2494.0,100.6,False,True,True,False,False,True
7043,2018,600000,65000,25.4,1186.0,73.97,False,True,True,False,False,False
176,2016,550000,14000,18.6,1197.0,81.83,True,True,True,True,False,False
4977,2014,360000,70000,25.2,1248.0,74.0,False,True,True,False,False,False
7150,2015,425000,70000,13.58,2499.0,72.4,False,True,True,False,False,True
1064,2017,1450000,7000,14.53,1794.0,138.1,True,False,False,True,False,False
4619,2009,190000,160000,17.5,1197.0,85.8,True,True,True,False,True,False
3801,2007,150000,70000,18.9,1061.0,67.0,True,True,True,False,True,False
3338,2017,690000,20000,18.6,1197.0,81.83,True,True,True,False,False,False
4605,2018,350000,25000,20.3,998.0,68.05,True,True,True,False,False,False
5424,2016,300000,15000,23.95,998.0,67.05,True,True,True,False,False,False
6095,2014,684000,60000,20.77,1248.0,88.8,False,True,True,True,False,True
7402,2012,475000,83000,15.74,1591.0,121.3,True,True,False,False,False,False
3464,2015,600000,40000,22.54,1396.0,88.73,False,True,True,False,False,False
7363,2017,890000,18300,17.8,1497.0,117.3,True,True,True,False,False,False
